filename,actual,predicted,confidence,correct
patch_8_15.tif,field,field,90.89%,True
patch_8_16.tif,field,field,51.84%,True
patch_8_17.tif,field,field,63.36%,True
patch_8_18.tif,field,field,94.64%,True
patch_8_19.tif,field,field,79.25%,True
patch_8_2.tif,field,non_field,93.58%,False
patch_8_20.tif,field,field,81.14%,True
patch_8_21.tif,field,field,69.34%,True
patch_8_22.tif,field,non_field,53.06%,False
patch_8_23.tif,field,field,64.04%,True
patch_8_24.tif,field,field,52.24%,True
patch_8_25.tif,field,field,82.15%,True
patch_8_26.tif,field,field,72.79%,True
patch_8_27.tif,field,non_field,69.83%,False
patch_8_28.tif,field,non_field,98.84%,False
patch_8_29.tif,field,non_field,94.80%,False
patch_8_3.tif,field,non_field,68.51%,False
patch_8_30.tif,field,non_field,93.43%,False
patch_8_31.tif,field,non_field,78.73%,False
patch_8_32.tif,field,non_field,56.32%,False
patch_8_33.tif,field,non_field,57.73%,False
patch_8_34.tif,field,field,55.84%,True
patch_8_35.tif,field,non_field,74.17%,False
patch_8_36.tif,field,non_field,65.27%,False
patch_8_37.tif,field,field,65.32%,True
patch_8_38.tif,field,field,62.48%,True
patch_8_39.tif,field,non_field,55.81%,False
patch_8_4.tif,field,non_field,80.89%,False
patch_8_40.tif,field,non_field,89.12%,False
patch_8_41.tif,field,field,59.50%,True
patch_8_42.tif,field,field,51.59%,True
patch_8_43.tif,field,field,53.02%,True
patch_8_44.tif,field,field,64.82%,True
patch_8_45.tif,field,field,57.49%,True
patch_8_46.tif,field,non_field,82.99%,False
patch_8_47.tif,field,non_field,76.51%,False
patch_8_48.tif,field,non_field,70.77%,False
patch_8_49.tif,field,non_field,66.23%,False
patch_8_50.tif,field,non_field,58.58%,False
patch_8_51.tif,field,non_field,60.13%,False
patch_9_10.tif,field,field,80.39%,True
patch_9_11.tif,field,field,87.01%,True
patch_9_12.tif,field,field,66.47%,True
patch_9_13.tif,field,field,92.46%,True
patch_9_14.tif,field,field,91.92%,True
patch_9_15.tif,field,field,76.43%,True
patch_9_16.tif,field,field,86.38%,True
patch_9_17.tif,field,non_field,56.47%,False
patch_9_18.tif,field,field,62.90%,True
patch_9_19.tif,field,field,83.03%,True
patch_9_20.tif,field,non_field,58.04%,False
patch_9_21.tif,field,field,93.76%,True
patch_9_22.tif,field,field,94.53%,True
patch_9_23.tif,field,field,93.06%,True
patch_9_24.tif,field,field,88.93%,True
patch_9_25.tif,field,field,67.40%,True
patch_9_26.tif,field,field,83.10%,True
patch_9_27.tif,field,non_field,69.39%,False
patch_9_28.tif,field,non_field,72.63%,False
patch_9_29.tif,field,non_field,85.64%,False
patch_9_3.tif,field,non_field,86.09%,False
patch_9_30.tif,field,non_field,66.45%,False
patch_9_31.tif,field,field,66.34%,True
patch_9_32.tif,field,field,82.14%,True
patch_9_33.tif,field,field,75.18%,True
patch_9_34.tif,field,field,74.77%,True
patch_9_35.tif,field,non_field,86.54%,False
patch_9_36.tif,field,non_field,55.93%,False
patch_9_37.tif,field,field,58.27%,True
patch_9_38.tif,field,field,73.50%,True
patch_9_39.tif,field,field,77.27%,True
patch_9_40.tif,field,field,67.13%,True
patch_9_41.tif,field,field,69.39%,True
patch_9_42.tif,field,field,55.75%,True
patch_9_43.tif,field,field,57.70%,True
patch_9_44.tif,field,non_field,62.98%,False
patch_9_45.tif,field,non_field,62.17%,False
patch_9_46.tif,field,field,71.26%,True
patch_9_47.tif,field,non_field,52.68%,False
patch_9_48.tif,field,non_field,57.33%,False
patch_9_49.tif,field,non_field,82.18%,False
patch_9_50.tif,field,field,50.90%,True
patch_9_51.tif,field,non_field,72.76%,False
patch_0_0.tif,non_field,non_field,99.78%,True
patch_0_1.tif,non_field,non_field,99.78%,True
patch_0_10.tif,non_field,non_field,99.86%,True
patch_0_11.tif,non_field,non_field,99.86%,True
patch_0_12.tif,non_field,non_field,99.60%,True
patch_0_13.tif,non_field,non_field,99.90%,True
patch_0_14.tif,non_field,non_field,99.89%,True
patch_0_15.tif,non_field,non_field,99.86%,True
patch_0_16.tif,non_field,non_field,99.32%,True
patch_0_17.tif,non_field,non_field,99.63%,True
patch_0_18.tif,non_field,non_field,99.68%,True
patch_0_19.tif,non_field,non_field,99.67%,True
patch_0_2.tif,non_field,non_field,99.95%,True
patch_0_20.tif,non_field,non_field,99.70%,True
patch_0_21.tif,non_field,non_field,99.78%,True
patch_0_22.tif,non_field,non_field,99.78%,True
patch_0_23.tif,non_field,non_field,99.78%,True
patch_0_24.tif,non_field,non_field,99.78%,True
patch_0_25.tif,non_field,non_field,99.78%,True
patch_0_26.tif,non_field,non_field,99.78%,True
patch_0_27.tif,non_field,non_field,99.78%,True
patch_0_28.tif,non_field,non_field,99.78%,True
patch_0_29.tif,non_field,non_field,99.78%,True
patch_0_3.tif,non_field,non_field,99.90%,True
patch_0_30.tif,non_field,non_field,99.78%,True
patch_0_31.tif,non_field,non_field,99.78%,True
patch_0_32.tif,non_field,non_field,99.78%,True
patch_0_33.tif,non_field,non_field,99.78%,True
patch_0_34.tif,non_field,non_field,99.78%,True
patch_0_35.tif,non_field,non_field,99.78%,True
patch_0_36.tif,non_field,non_field,99.78%,True
patch_0_37.tif,non_field,non_field,99.78%,True
patch_0_38.tif,non_field,non_field,99.78%,True
patch_0_39.tif,non_field,non_field,99.78%,True
patch_0_4.tif,non_field,non_field,99.96%,True
patch_0_40.tif,non_field,non_field,99.78%,True
patch_0_41.tif,non_field,non_field,99.78%,True
patch_0_42.tif,non_field,non_field,99.78%,True
patch_0_43.tif,non_field,non_field,99.78%,True
patch_0_44.tif,non_field,non_field,99.78%,True
patch_0_45.tif,non_field,non_field,99.78%,True
patch_0_46.tif,non_field,non_field,99.78%,True
patch_0_47.tif,non_field,non_field,99.78%,True
patch_0_48.tif,non_field,non_field,99.78%,True
patch_0_49.tif,non_field,non_field,99.78%,True
patch_0_5.tif,non_field,non_field,99.92%,True
patch_0_50.tif,non_field,non_field,99.78%,True
patch_0_51.tif,non_field,non_field,99.78%,True
patch_0_52.tif,non_field,non_field,99.78%,True
patch_0_53.tif,non_field,non_field,99.78%,True
patch_0_54.tif,non_field,non_field,99.78%,True
patch_0_55.tif,non_field,non_field,99.78%,True
patch_0_56.tif,non_field,non_field,99.78%,True
patch_0_57.tif,non_field,non_field,99.78%,True
patch_0_58.tif,non_field,non_field,99.78%,True
patch_0_59.tif,non_field,non_field,99.78%,True
patch_0_6.tif,non_field,non_field,99.92%,True
patch_0_60.tif,non_field,non_field,99.78%,True
patch_0_7.tif,non_field,non_field,99.86%,True
patch_0_8.tif,non_field,non_field,99.84%,True
patch_0_9.tif,non_field,non_field,99.87%,True
patch_10_0.tif,non_field,non_field,99.78%,True
patch_10_1.tif,non_field,non_field,99.87%,True
patch_10_2.tif,non_field,non_field,65.14%,True
patch_10_4.tif,non_field,non_field,88.40%,True
patch_10_5.tif,non_field,field,71.11%,False
patch_10_52.tif,non_field,non_field,94.80%,True
patch_10_53.tif,non_field,non_field,93.45%,True
patch_10_54.tif,non_field,non_field,99.90%,True
patch_10_55.tif,non_field,non_field,99.68%,True
patch_10_56.tif,non_field,non_field,97.03%,True
patch_10_57.tif,non_field,non_field,87.64%,True
patch_10_58.tif,non_field,non_field,98.51%,True
patch_10_59.tif,non_field,non_field,99.82%,True
patch_10_6.tif,non_field,non_field,89.98%,True
patch_10_60.tif,non_field,non_field,99.78%,True
patch_10_7.tif,non_field,non_field,87.50%,True
patch_10_8.tif,non_field,field,63.07%,False
patch_11_0.tif,non_field,non_field,99.78%,True
patch_11_1.tif,non_field,non_field,99.91%,True
patch_11_2.tif,non_field,non_field,53.47%,True
patch_11_4.tif,non_field,non_field,86.28%,True
patch_11_5.tif,non_field,non_field,88.98%,True
patch_11_51.tif,non_field,field,62.14%,False
patch_11_52.tif,non_field,non_field,98.83%,True
patch_11_53.tif,non_field,non_field,96.92%,True
patch_11_54.tif,non_field,non_field,99.57%,True
patch_11_55.tif,non_field,non_field,99.83%,True
patch_11_56.tif,non_field,non_field,98.06%,True
patch_11_57.tif,non_field,non_field,86.36%,True
patch_11_58.tif,non_field,non_field,99.61%,True
patch_11_59.tif,non_field,non_field,99.78%,True
patch_11_6.tif,non_field,non_field,94.98%,True
patch_11_60.tif,non_field,non_field,99.78%,True
patch_11_7.tif,non_field,non_field,59.37%,True
patch_11_8.tif,non_field,non_field,81.50%,True
patch_11_9.tif,non_field,field,67.01%,False
patch_12_0.tif,non_field,non_field,99.78%,True
patch_12_1.tif,non_field,non_field,99.88%,True
patch_12_3.tif,non_field,non_field,87.00%,True
patch_12_4.tif,non_field,non_field,90.59%,True
patch_12_5.tif,non_field,non_field,97.66%,True
patch_12_51.tif,non_field,non_field,96.24%,True
patch_12_52.tif,non_field,non_field,99.59%,True
patch_12_53.tif,non_field,non_field,99.82%,True
patch_12_54.tif,non_field,non_field,99.69%,True
patch_12_55.tif,non_field,non_field,99.55%,True
patch_12_56.tif,non_field,non_field,68.41%,True
patch_12_57.tif,non_field,non_field,86.99%,True
patch_12_58.tif,non_field,non_field,99.92%,True
patch_12_59.tif,non_field,non_field,99.78%,True
patch_12_6.tif,non_field,non_field,90.49%,True
patch_12_60.tif,non_field,non_field,99.78%,True
patch_12_7.tif,non_field,non_field,94.52%,True
patch_12_8.tif,non_field,non_field,95.95%,True
patch_13_0.tif,non_field,non_field,99.78%,True
patch_13_1.tif,non_field,non_field,99.63%,True
patch_13_2.tif,non_field,field,50.84%,False
patch_13_3.tif,non_field,non_field,98.27%,True
patch_13_4.tif,non_field,non_field,95.60%,True
patch_13_5.tif,non_field,non_field,93.71%,True
patch_13_51.tif,non_field,non_field,96.64%,True
patch_13_52.tif,non_field,non_field,99.70%,True
patch_13_53.tif,non_field,non_field,98.91%,True
patch_13_54.tif,non_field,non_field,75.70%,True
patch_13_55.tif,non_field,non_field,99.60%,True
patch_13_56.tif,non_field,field,54.61%,False
patch_13_57.tif,non_field,non_field,99.06%,True
patch_13_58.tif,non_field,non_field,99.97%,True
patch_13_59.tif,non_field,non_field,99.78%,True
patch_13_6.tif,non_field,non_field,62.90%,True
patch_13_60.tif,non_field,non_field,99.78%,True
patch_13_7.tif,non_field,non_field,89.99%,True
patch_13_8.tif,non_field,non_field,85.14%,True
patch_13_9.tif,non_field,field,64.12%,False
patch_14_0.tif,non_field,non_field,99.78%,True
patch_14_1.tif,non_field,non_field,99.68%,True
patch_14_2.tif,non_field,non_field,51.28%,True
patch_14_3.tif,non_field,non_field,94.57%,True
patch_14_4.tif,non_field,non_field,98.86%,True
patch_14_5.tif,non_field,non_field,81.71%,True
patch_14_50.tif,non_field,field,73.47%,False
patch_14_51.tif,non_field,non_field,99.40%,True
patch_14_52.tif,non_field,non_field,96.38%,True
patch_14_53.tif,non_field,non_field,65.98%,True
patch_14_54.tif,non_field,non_field,91.79%,True
patch_14_55.tif,non_field,non_field,95.07%,True
patch_14_56.tif,non_field,non_field,96.18%,True
patch_14_57.tif,non_field,non_field,94.88%,True
patch_14_58.tif,non_field,non_field,99.76%,True
patch_14_59.tif,non_field,non_field,99.78%,True
patch_14_6.tif,non_field,non_field,87.32%,True
patch_14_60.tif,non_field,non_field,99.78%,True
patch_14_7.tif,non_field,non_field,92.61%,True
patch_14_8.tif,non_field,non_field,79.60%,True
patch_15_0.tif,non_field,non_field,99.78%,True
patch_15_1.tif,non_field,non_field,99.77%,True
patch_15_2.tif,non_field,non_field,64.07%,True
patch_15_3.tif,non_field,non_field,98.94%,True
patch_15_4.tif,non_field,non_field,97.49%,True
patch_15_5.tif,non_field,non_field,95.42%,True
patch_15_51.tif,non_field,non_field,98.71%,True
patch_15_52.tif,non_field,non_field,99.96%,True
patch_15_53.tif,non_field,non_field,74.37%,True
patch_15_54.tif,non_field,non_field,98.73%,True
patch_15_55.tif,non_field,non_field,92.95%,True
patch_15_56.tif,non_field,non_field,69.63%,True
patch_15_57.tif,non_field,non_field,91.17%,True
patch_15_58.tif,non_field,non_field,99.78%,True
patch_15_59.tif,non_field,non_field,99.78%,True
patch_15_6.tif,non_field,non_field,69.47%,True
patch_15_60.tif,non_field,non_field,99.78%,True
patch_15_7.tif,non_field,non_field,92.49%,True
patch_15_8.tif,non_field,non_field,89.39%,True
patch_16_0.tif,non_field,non_field,99.78%,True
patch_16_1.tif,non_field,non_field,99.55%,True
patch_16_2.tif,non_field,non_field,84.47%,True
patch_16_3.tif,non_field,non_field,97.53%,True
patch_16_4.tif,non_field,non_field,98.59%,True
patch_16_5.tif,non_field,non_field,96.37%,True
patch_16_50.tif,non_field,non_field,97.99%,True
patch_16_51.tif,non_field,non_field,98.74%,True
patch_16_52.tif,non_field,non_field,99.94%,True
patch_16_53.tif,non_field,non_field,79.82%,True
patch_16_54.tif,non_field,non_field,97.99%,True
patch_16_55.tif,non_field,non_field,65.95%,True
patch_16_56.tif,non_field,non_field,83.37%,True
patch_16_57.tif,non_field,non_field,99.16%,True
patch_16_58.tif,non_field,non_field,99.78%,True
patch_16_59.tif,non_field,non_field,99.78%,True
patch_16_6.tif,non_field,non_field,96.23%,True
patch_16_60.tif,non_field,non_field,99.78%,True
patch_16_7.tif,non_field,non_field,96.14%,True
patch_16_8.tif,non_field,field,59.36%,False
patch_17_0.tif,non_field,non_field,99.78%,True
patch_17_1.tif,non_field,non_field,99.81%,True
patch_17_3.tif,non_field,non_field,94.52%,True
patch_17_4.tif,non_field,non_field,99.07%,True
patch_17_5.tif,non_field,non_field,91.63%,True
patch_17_50.tif,non_field,non_field,97.22%,True
patch_17_51.tif,non_field,non_field,99.15%,True
patch_17_52.tif,non_field,non_field,98.58%,True
patch_17_53.tif,non_field,non_field,98.16%,True
patch_17_54.tif,non_field,non_field,95.88%,True
patch_17_55.tif,non_field,non_field,73.40%,True
patch_17_56.tif,non_field,non_field,84.13%,True
patch_17_57.tif,non_field,non_field,99.16%,True
patch_17_58.tif,non_field,non_field,99.78%,True
patch_17_59.tif,non_field,non_field,99.78%,True
patch_17_6.tif,non_field,non_field,94.71%,True
patch_17_60.tif,non_field,non_field,99.78%,True
patch_17_7.tif,non_field,non_field,98.43%,True
patch_17_8.tif,non_field,field,80.04%,False
patch_18_0.tif,non_field,non_field,99.78%,True
patch_18_1.tif,non_field,non_field,99.86%,True
patch_18_2.tif,non_field,non_field,74.11%,True
patch_18_3.tif,non_field,non_field,94.64%,True
patch_18_4.tif,non_field,non_field,95.09%,True
patch_18_5.tif,non_field,non_field,92.84%,True
patch_18_50.tif,non_field,non_field,92.71%,True
patch_18_51.tif,non_field,non_field,99.33%,True
patch_18_52.tif,non_field,non_field,99.36%,True
patch_18_53.tif,non_field,non_field,99.24%,True
patch_18_54.tif,non_field,non_field,99.25%,True
patch_18_55.tif,non_field,non_field,94.43%,True
patch_18_56.tif,non_field,non_field,76.88%,True
patch_18_57.tif,non_field,non_field,99.80%,True
patch_18_58.tif,non_field,non_field,99.78%,True
patch_18_59.tif,non_field,non_field,99.78%,True
patch_18_6.tif,non_field,non_field,95.99%,True
patch_18_60.tif,non_field,non_field,99.78%,True
patch_18_7.tif,non_field,non_field,93.80%,True
patch_18_8.tif,non_field,field,62.55%,False
patch_19_0.tif,non_field,non_field,99.78%,True
patch_19_1.tif,non_field,non_field,99.89%,True
patch_19_2.tif,non_field,non_field,99.77%,True
patch_19_3.tif,non_field,non_field,89.48%,True
patch_19_4.tif,non_field,non_field,92.94%,True
patch_19_5.tif,non_field,non_field,91.39%,True
patch_19_50.tif,non_field,non_field,98.90%,True
patch_19_51.tif,non_field,non_field,98.55%,True
patch_19_52.tif,non_field,non_field,98.60%,True
patch_19_53.tif,non_field,non_field,96.11%,True
patch_19_54.tif,non_field,non_field,94.38%,True
patch_19_55.tif,non_field,non_field,95.02%,True
patch_19_56.tif,non_field,non_field,98.50%,True
patch_19_57.tif,non_field,non_field,99.78%,True
patch_19_58.tif,non_field,non_field,99.78%,True
patch_19_59.tif,non_field,non_field,99.78%,True
patch_19_6.tif,non_field,non_field,98.72%,True
patch_19_60.tif,non_field,non_field,99.78%,True
patch_19_7.tif,non_field,non_field,91.82%,True
patch_19_8.tif,non_field,non_field,82.30%,True
patch_1_0.tif,non_field,non_field,99.78%,True
patch_1_1.tif,non_field,non_field,99.78%,True
patch_1_10.tif,non_field,non_field,98.44%,True
patch_1_11.tif,non_field,non_field,82.63%,True
patch_1_12.tif,non_field,non_field,96.92%,True
patch_1_13.tif,non_field,non_field,99.19%,True
patch_1_14.tif,non_field,non_field,94.00%,True
patch_1_15.tif,non_field,non_field,94.80%,True
patch_1_16.tif,non_field,non_field,90.32%,True
patch_1_17.tif,non_field,non_field,98.36%,True
patch_1_18.tif,non_field,non_field,97.25%,True
patch_1_19.tif,non_field,non_field,95.63%,True
patch_1_2.tif,non_field,non_field,99.94%,True
patch_1_20.tif,non_field,non_field,98.75%,True
patch_1_21.tif,non_field,non_field,99.73%,True
patch_1_22.tif,non_field,non_field,99.89%,True
patch_1_23.tif,non_field,non_field,99.84%,True
patch_1_24.tif,non_field,non_field,99.84%,True
patch_1_25.tif,non_field,non_field,99.89%,True
patch_1_26.tif,non_field,non_field,99.74%,True
patch_1_27.tif,non_field,non_field,99.81%,True
patch_1_28.tif,non_field,non_field,99.81%,True
patch_1_29.tif,non_field,non_field,99.95%,True
patch_1_3.tif,non_field,non_field,99.82%,True
patch_1_30.tif,non_field,non_field,99.95%,True
patch_1_31.tif,non_field,non_field,99.90%,True
patch_1_32.tif,non_field,non_field,99.87%,True
patch_1_33.tif,non_field,non_field,99.87%,True
patch_1_34.tif,non_field,non_field,99.85%,True
patch_1_35.tif,non_field,non_field,99.86%,True
patch_1_36.tif,non_field,non_field,99.33%,True
patch_1_37.tif,non_field,non_field,99.68%,True
patch_1_38.tif,non_field,non_field,99.74%,True
patch_1_39.tif,non_field,non_field,99.78%,True
patch_1_4.tif,non_field,non_field,98.97%,True
patch_1_40.tif,non_field,non_field,99.78%,True
patch_1_41.tif,non_field,non_field,99.78%,True
patch_1_42.tif,non_field,non_field,99.78%,True
patch_1_43.tif,non_field,non_field,99.78%,True
patch_1_44.tif,non_field,non_field,99.78%,True
patch_1_45.tif,non_field,non_field,99.78%,True
patch_1_46.tif,non_field,non_field,99.78%,True
patch_1_47.tif,non_field,non_field,99.78%,True
patch_1_48.tif,non_field,non_field,99.78%,True
patch_1_49.tif,non_field,non_field,99.78%,True
patch_1_5.tif,non_field,non_field,93.55%,True
patch_1_50.tif,non_field,non_field,99.78%,True
patch_1_51.tif,non_field,non_field,99.78%,True
patch_1_52.tif,non_field,non_field,99.78%,True
patch_1_53.tif,non_field,non_field,99.78%,True
patch_1_54.tif,non_field,non_field,99.78%,True
patch_1_55.tif,non_field,non_field,99.78%,True
patch_1_56.tif,non_field,non_field,99.78%,True
patch_1_57.tif,non_field,non_field,99.78%,True
patch_1_58.tif,non_field,non_field,99.78%,True
patch_1_59.tif,non_field,non_field,99.78%,True
patch_1_6.tif,non_field,non_field,99.55%,True
patch_1_60.tif,non_field,non_field,99.78%,True
patch_1_7.tif,non_field,non_field,99.49%,True
patch_1_8.tif,non_field,non_field,99.37%,True
patch_1_9.tif,non_field,non_field,99.77%,True
patch_20_0.tif,non_field,non_field,99.78%,True
patch_20_1.tif,non_field,non_field,99.93%,True
patch_20_2.tif,non_field,non_field,99.63%,True
patch_20_3.tif,non_field,non_field,76.89%,True
patch_20_4.tif,non_field,non_field,98.91%,True
patch_20_49.tif,non_field,field,89.01%,False
patch_20_5.tif,non_field,non_field,96.52%,True
patch_20_50.tif,non_field,non_field,86.94%,True
patch_20_51.tif,non_field,non_field,97.13%,True
patch_20_52.tif,non_field,non_field,98.85%,True
patch_20_53.tif,non_field,non_field,99.67%,True
patch_20_54.tif,non_field,non_field,96.42%,True
patch_20_55.tif,non_field,non_field,78.38%,True
patch_20_56.tif,non_field,non_field,98.89%,True
patch_20_57.tif,non_field,non_field,99.78%,True
patch_20_58.tif,non_field,non_field,99.78%,True
patch_20_59.tif,non_field,non_field,99.78%,True
patch_20_6.tif,non_field,non_field,99.16%,True
patch_20_60.tif,non_field,non_field,99.78%,True
patch_20_7.tif,non_field,non_field,92.73%,True
patch_20_8.tif,non_field,field,65.78%,False
patch_21_0.tif,non_field,non_field,99.78%,True
patch_21_1.tif,non_field,non_field,99.60%,True
patch_21_2.tif,non_field,non_field,94.80%,True
patch_21_3.tif,non_field,non_field,95.33%,True
patch_21_4.tif,non_field,non_field,98.37%,True
patch_21_46.tif,non_field,non_field,63.05%,True
patch_21_47.tif,non_field,field,76.35%,False
patch_21_48.tif,non_field,field,69.27%,False
patch_21_49.tif,non_field,field,64.01%,False
patch_21_5.tif,non_field,non_field,91.94%,True
patch_21_50.tif,non_field,non_field,82.45%,True
patch_21_51.tif,non_field,non_field,96.97%,True
patch_21_52.tif,non_field,non_field,96.51%,True
patch_21_53.tif,non_field,non_field,98.27%,True
patch_21_54.tif,non_field,non_field,90.83%,True
patch_21_55.tif,non_field,non_field,88.17%,True
patch_21_56.tif,non_field,non_field,99.93%,True
patch_21_57.tif,non_field,non_field,99.78%,True
patch_21_58.tif,non_field,non_field,99.78%,True
patch_21_59.tif,non_field,non_field,99.78%,True
patch_21_6.tif,non_field,non_field,96.71%,True
patch_21_60.tif,non_field,non_field,99.78%,True
patch_21_7.tif,non_field,non_field,96.40%,True
patch_22_0.tif,non_field,non_field,99.78%,True
patch_22_1.tif,non_field,non_field,99.93%,True
patch_22_2.tif,non_field,non_field,79.80%,True
patch_22_3.tif,non_field,non_field,88.66%,True
patch_22_4.tif,non_field,non_field,98.08%,True
patch_22_49.tif,non_field,non_field,79.69%,True
patch_22_5.tif,non_field,non_field,85.99%,True
patch_22_50.tif,non_field,non_field,87.34%,True
patch_22_51.tif,non_field,non_field,76.91%,True
patch_22_52.tif,non_field,non_field,98.15%,True
patch_22_53.tif,non_field,non_field,99.17%,True
patch_22_54.tif,non_field,non_field,89.22%,True
patch_22_55.tif,non_field,non_field,97.38%,True
patch_22_56.tif,non_field,non_field,99.80%,True
patch_22_57.tif,non_field,non_field,99.78%,True
patch_22_58.tif,non_field,non_field,99.78%,True
patch_22_59.tif,non_field,non_field,99.78%,True
patch_22_6.tif,non_field,non_field,92.29%,True
patch_22_60.tif,non_field,non_field,99.78%,True
patch_22_7.tif,non_field,non_field,98.49%,True
patch_23_0.tif,non_field,non_field,99.78%,True
patch_23_1.tif,non_field,non_field,99.65%,True
patch_23_2.tif,non_field,non_field,66.51%,True
patch_23_3.tif,non_field,non_field,80.48%,True
patch_23_4.tif,non_field,non_field,99.80%,True
patch_23_48.tif,non_field,non_field,50.05%,True
patch_23_49.tif,non_field,non_field,93.58%,True
patch_23_5.tif,non_field,non_field,89.09%,True
patch_23_50.tif,non_field,non_field,98.96%,True
patch_23_51.tif,non_field,non_field,97.16%,True
patch_23_52.tif,non_field,non_field,98.91%,True
patch_23_53.tif,non_field,non_field,97.40%,True
patch_23_54.tif,non_field,non_field,94.32%,True
patch_23_55.tif,non_field,non_field,95.06%,True
patch_23_56.tif,non_field,non_field,99.78%,True
patch_23_57.tif,non_field,non_field,99.78%,True
patch_23_58.tif,non_field,non_field,99.78%,True
patch_23_59.tif,non_field,non_field,99.78%,True
patch_23_6.tif,non_field,non_field,97.49%,True
patch_23_60.tif,non_field,non_field,99.78%,True
patch_23_7.tif,non_field,non_field,88.53%,True
patch_24_0.tif,non_field,non_field,99.78%,True
patch_24_1.tif,non_field,non_field,99.94%,True
patch_24_2.tif,non_field,non_field,90.13%,True
patch_24_3.tif,non_field,non_field,92.05%,True
patch_24_4.tif,non_field,non_field,99.14%,True
patch_24_48.tif,non_field,non_field,55.25%,True
patch_24_49.tif,non_field,non_field,98.80%,True
patch_24_5.tif,non_field,non_field,93.52%,True
patch_24_50.tif,non_field,non_field,98.84%,True
patch_24_51.tif,non_field,non_field,99.73%,True
patch_24_52.tif,non_field,non_field,99.59%,True
patch_24_53.tif,non_field,non_field,91.03%,True
patch_24_54.tif,non_field,non_field,95.44%,True
patch_24_55.tif,non_field,non_field,99.81%,True
patch_24_56.tif,non_field,non_field,99.78%,True
patch_24_57.tif,non_field,non_field,99.78%,True
patch_24_58.tif,non_field,non_field,99.78%,True
patch_24_59.tif,non_field,non_field,99.78%,True
patch_24_6.tif,non_field,non_field,98.33%,True
patch_24_60.tif,non_field,non_field,99.78%,True
patch_24_7.tif,non_field,non_field,53.02%,True
patch_25_0.tif,non_field,non_field,99.90%,True
patch_25_1.tif,non_field,non_field,99.26%,True
patch_25_2.tif,non_field,non_field,87.64%,True
patch_25_3.tif,non_field,non_field,76.10%,True
patch_25_4.tif,non_field,non_field,96.91%,True
patch_25_48.tif,non_field,non_field,79.04%,True
patch_25_49.tif,non_field,non_field,97.84%,True
patch_25_5.tif,non_field,non_field,79.08%,True
patch_25_50.tif,non_field,non_field,99.93%,True
patch_25_51.tif,non_field,non_field,99.01%,True
patch_25_52.tif,non_field,non_field,99.78%,True
patch_25_53.tif,non_field,non_field,79.08%,True
patch_25_54.tif,non_field,non_field,91.30%,True
patch_25_55.tif,non_field,non_field,99.49%,True
patch_25_56.tif,non_field,non_field,99.78%,True
patch_25_57.tif,non_field,non_field,99.78%,True
patch_25_58.tif,non_field,non_field,99.78%,True
patch_25_59.tif,non_field,non_field,99.78%,True
patch_25_6.tif,non_field,non_field,82.18%,True
patch_25_60.tif,non_field,non_field,99.78%,True
patch_25_7.tif,non_field,non_field,54.82%,True
patch_26_0.tif,non_field,non_field,99.78%,True
patch_26_1.tif,non_field,non_field,99.17%,True
patch_26_2.tif,non_field,non_field,91.72%,True
patch_26_3.tif,non_field,non_field,99.24%,True
patch_26_4.tif,non_field,non_field,91.39%,True
patch_26_47.tif,non_field,non_field,76.20%,True
patch_26_48.tif,non_field,non_field,96.56%,True
patch_26_49.tif,non_field,non_field,90.31%,True
patch_26_5.tif,non_field,non_field,83.98%,True
patch_26_50.tif,non_field,non_field,96.51%,True
patch_26_51.tif,non_field,non_field,97.71%,True
patch_26_52.tif,non_field,non_field,99.53%,True
patch_26_53.tif,non_field,non_field,86.44%,True
patch_26_54.tif,non_field,non_field,79.03%,True
patch_26_55.tif,non_field,non_field,99.52%,True
patch_26_56.tif,non_field,non_field,99.78%,True
patch_26_57.tif,non_field,non_field,99.78%,True
patch_26_58.tif,non_field,non_field,99.78%,True
patch_26_59.tif,non_field,non_field,99.78%,True
patch_26_6.tif,non_field,non_field,70.56%,True
patch_26_60.tif,non_field,non_field,99.78%,True
patch_27_0.tif,non_field,non_field,99.78%,True
patch_27_1.tif,non_field,non_field,98.50%,True
patch_27_2.tif,non_field,non_field,81.34%,True
patch_27_3.tif,non_field,non_field,85.65%,True
patch_27_4.tif,non_field,non_field,96.62%,True
patch_27_48.tif,non_field,non_field,84.56%,True
patch_27_49.tif,non_field,non_field,94.36%,True
patch_27_5.tif,non_field,non_field,80.03%,True
patch_27_50.tif,non_field,non_field,99.79%,True
patch_27_51.tif,non_field,non_field,99.90%,True
patch_27_52.tif,non_field,non_field,99.95%,True
patch_27_53.tif,non_field,non_field,95.80%,True
patch_27_54.tif,non_field,non_field,97.81%,True
patch_27_55.tif,non_field,non_field,98.84%,True
patch_27_56.tif,non_field,non_field,99.73%,True
patch_27_57.tif,non_field,non_field,99.78%,True
patch_27_58.tif,non_field,non_field,99.78%,True
patch_27_59.tif,non_field,non_field,99.78%,True
patch_27_6.tif,non_field,non_field,79.97%,True
patch_27_60.tif,non_field,non_field,99.78%,True
patch_27_7.tif,non_field,non_field,63.74%,True
patch_28_0.tif,non_field,non_field,99.78%,True
patch_28_1.tif,non_field,non_field,93.97%,True
patch_28_2.tif,non_field,non_field,63.22%,True
patch_28_3.tif,non_field,non_field,85.19%,True
patch_28_4.tif,non_field,non_field,85.96%,True
